set,cluster,num_images
303,S303_cluster11,14
303,S303_cluster12,2
303,S303_cluster13,9
303,S303_cluster14,2
303,S303_cluster15,6
303,S303_cluster16,2
303,S303_cluster17,2
303,S303_cluster18,2
303,S303_cluster19,18
303,S303_cluster2,2
303,S303_cluster20,5
303,S303_cluster21,2
303,S303_cluster22,3
303,S303_cluster23,36
303,S303_cluster24,2
303,S303_cluster25,2
303,S303_cluster26,5
303,S303_cluster27,3
303,S303_cluster28,2
303,S303_cluster29,2
303,S303_cluster3,3
303,S303_cluster30,3
303,S303_cluster31,2
303,S303_cluster32,6
303,S303_cluster33,2
303,S303_cluster34,2
303,S303_cluster35,2
303,S303_cluster36,3
303,S303_cluster37,2
303,S303_cluster38,2
303,S303_cluster39,2
303,S303_cluster4,4
303,S303_cluster40,2
303,S303_cluster41,11
303,S303_cluster42,2
303,S303_cluster43,2
303,S303_cluster44,2
303,S303_cluster45,2
303,S303_cluster46,4
303,S303_cluster47,2
303,S303_cluster48,2
303,S303_cluster49,2
303,S303_cluster5,5
303,S303_cluster50,2
303,S303_cluster51,7
303,S303_cluster52,10
303,S303_cluster53,4
303,S303_cluster54,2
303,S303_cluster55,2
303,S303_cluster56,2
303,S303_cluster57,3
303,S303_cluster58,2
303,S303_cluster59,2
303,S303_cluster6,2
303,S303_cluster60,2
303,S303_cluster61,2
303,S303_cluster62,4
303,S303_cluster63,2
303,S303_cluster64,2
303,S303_cluster65,2
303,S303_cluster66,2
303,S303_cluster7,2
303,S303_cluster8,2
303,S303_cluster9,3
303,noise,585
304,S304_cluster0,263
304,S304_cluster1,3
304,S304_cluster10,3
304,S304_cluster11,2
304,S304_cluster12,2
304,S304_cluster13,2
304,S304_cluster14,2
304,S304_cluster15,2
304,S304_cluster16,3
304,S304_cluster17,4
304,S304_cluster18,3
304,S304_cluster19,2
304,S304_cluster2,9
304,S304_cluster20,2
304,S304_cluster21,2
304,S304_cluster22,5
304,S304_cluster23,2
304,S304_cluster24,2
304,S304_cluster25,2
304,S304_cluster26,2
304,S304_cluster27,2
304,S304_cluster28,2
304,S304_cluster29,2
304,S304_cluster3,2
304,S304_cluster30,2
304,S304_cluster31,2
304,S304_cluster32,2
304,S304_cluster33,2
304,S304_cluster34,2
304,S304_cluster35,4
304,S304_cluster36,2
304,S304_cluster37,2
304,S304_cluster38,4
304,S304_cluster39,3
304,S304_cluster4,2
304,S304_cluster40,2
304,S304_cluster41,3
304,S304_cluster42,2
304,S304_cluster43,2
304,S304_cluster44,2
304,S304_cluster45,2
304,S304_cluster46,2
304,S304_cluster47,2
304,S304_cluster48,2
304,S304_cluster49,2
304,S304_cluster5,9
304,S304_cluster50,2
304,S304_cluster51,2
304,S304_cluster52,3
304,S304_cluster53,3
304,S304_cluster54,6
304,S304_cluster55,3
304,S304_cluster56,5
304,S304_cluster57,2
304,S304_cluster58,2
304,S304_cluster59,2
304,S304_cluster6,2
304,S304_cluster60,5
304,S304_cluster7,2
304,S304_cluster8,2
304,S304_cluster9,2
304,noise,575
305,S305_cluster0,266
305,S305_cluster1,31
305,S305_cluster10,2
305,S305_cluster11,2
305,S305_cluster12,2
305,S305_cluster13,5
305,S305_cluster14,5
305,S305_cluster15,2
305,S305_cluster16,6
305,S305_cluster17,2
305,S305_cluster18,3
305,S305_cluster19,2
305,S305_cluster2,6
305,S305_cluster20,3
305,S305_cluster21,2
305,S305_cluster22,2
305,S305_cluster23,2
305,S305_cluster24,6
305,S305_cluster25,4
305,S305_cluster26,21
305,S305_cluster27,6
305,S305_cluster28,2
305,S305_cluster29,2
305,S305_cluster3,5
305,S305_cluster30,3
305,S305_cluster31,2
305,S305_cluster32,2
305,S305_cluster33,2
305,S305_cluster34,2
305,S305_cluster35,2
305,S305_cluster36,2
305,S305_cluster37,2
305,S305_cluster38,2
305,S305_cluster39,2
305,S305_cluster4,33
305,S305_cluster40,5
305,S305_cluster41,3
305,S305_cluster42,2
305,S305_cluster43,2
305,S305_cluster44,2
305,S305_cluster45,2
305,S305_cluster46,2
305,S305_cluster47,2
305,S305_cluster48,2
305,S305_cluster49,2
305,S305_cluster5,2
305,S305_cluster50,2
305,S305_cluster51,2
305,S305_cluster52,2
305,S305_cluster53,2
305,S305_cluster54,2
305,S305_cluster55,2
305,S305_cluster56,2
305,S305_cluster57,2
305,S305_cluster58,2
305,S305_cluster59,2
305,S305_cluster6,12
305,S305_cluster60,2
305,S305_cluster61,2
305,S305_cluster62,4
305,S305_cluster63,2
305,S305_cluster64,2
305,S305_cluster65,2
305,S305_cluster66,2
305,S305_cluster67,2
305,S305_cluster68,2
305,S305_cluster69,3
305,S305_cluster7,7
305,S305_cluster70,2
305,S305_cluster71,2
305,S305_cluster72,2
305,S305_cluster73,2
305,S305_cluster74,2
305,S305_cluster75,3
305,S305_cluster76,2
305,S305_cluster77,2
305,S305_cluster8,4
305,S305_cluster9,6
305,noise,442
306,S306_cluster0,2
306,S306_cluster1,279
306,S306_cluster10,4
306,S306_cluster11,4
306,S306_cluster12,2
306,S306_cluster13,2
306,S306_cluster14,2
306,S306_cluster15,2
306,S306_cluster16,3
306,S306_cluster17,4
306,S306_cluster18,2
306,S306_cluster19,2
306,S306_cluster2,5
306,S306_cluster20,2
306,S306_cluster21,8
306,S306_cluster22,2
306,S306_cluster23,3
306,S306_cluster24,2
306,S306_cluster25,3
306,S306_cluster26,2
306,S306_cluster27,2
306,S306_cluster28,2
306,S306_cluster29,3
306,S306_cluster3,5
306,S306_cluster30,2
306,S306_cluster31,3
306,S306_cluster32,3
306,S306_cluster33,2
306,S306_cluster34,2
306,S306_cluster35,4
306,S306_cluster36,2
306,S306_cluster37,2
306,S306_cluster38,4
306,S306_cluster39,6
306,S306_cluster4,2
306,S306_cluster40,2
306,S306_cluster41,3
306,S306_cluster42,2
306,S306_cluster43,2
306,S306_cluster44,2
306,S306_cluster45,2
306,S306_cluster46,2
306,S306_cluster47,2
306,S306_cluster48,3
306,S306_cluster49,2
306,S306_cluster5,2
306,S306_cluster50,2
306,S306_cluster51,2
306,S306_cluster52,2
306,S306_cluster53,2
306,S306_cluster54,4
306,S306_cluster55,2
306,S306_cluster56,3
306,S306_cluster57,2
306,S306_cluster58,2
306,S306_cluster59,3
306,S306_cluster6,6
306,S306_cluster60,2
306,S306_cluster61,2
306,S306_cluster62,2
306,S306_cluster63,2
306,S306_cluster64,2
306,S306_cluster7,3
306,S306_cluster8,3
306,S306_cluster9,3
306,noise,548
307,S307_cluster0,288
307,S307_cluster1,2
307,S307_cluster10,2
307,S307_cluster11,3
307,S307_cluster12,6
307,S307_cluster13,2
307,S307_cluster14,3
307,S307_cluster15,2
307,S307_cluster16,4
307,S307_cluster17,2
307,S307_cluster18,2
307,S307_cluster19,2
307,S307_cluster2,10
307,S307_cluster20,2
307,S307_cluster21,2
307,S307_cluster22,2
307,S307_cluster23,4
307,S307_cluster24,4
307,S307_cluster25,2
307,S307_cluster26,2
307,S307_cluster27,4
307,S307_cluster28,2
307,S307_cluster29,2
307,S307_cluster3,3
307,S307_cluster30,2
307,S307_cluster31,3
307,S307_cluster32,2
307,S307_cluster33,2
307,S307_cluster34,4
307,S307_cluster35,2
307,S307_cluster36,2
307,S307_cluster37,3
307,S307_cluster38,2
307,S307_cluster39,2
307,S307_cluster4,4
307,S307_cluster40,3
307,S307_cluster41,2
307,S307_cluster42,6
307,S307_cluster43,2
307,S307_cluster44,2
307,S307_cluster45,2
307,S307_cluster46,3
307,S307_cluster47,4
307,S307_cluster48,4
307,S307_cluster49,2
307,S307_cluster5,2
307,S307_cluster50,2
307,S307_cluster51,2
307,S307_cluster52,2
307,S307_cluster53,2
307,S307_cluster54,2
307,S307_cluster55,2
307,S307_cluster56,3
307,S307_cluster57,3
307,S307_cluster58,2
307,S307_cluster59,2
307,S307_cluster6,51
307,S307_cluster60,2
307,S307_cluster61,2
307,S307_cluster62,2
307,S307_cluster63,2
307,S307_cluster64,2
307,S307_cluster65,2
307,S307_cluster7,4
307,S307_cluster8,4
307,S307_cluster9,7
307,noise,483
308,S308_cluster0,211
308,S308_cluster1,12
308,S308_cluster10,3
308,S308_cluster11,4
308,S308_cluster12,3
308,S308_cluster13,2
308,S308_cluster14,2
308,S308_cluster15,3
308,S308_cluster16,2
308,S308_cluster17,2
308,S308_cluster18,5
308,S308_cluster19,2
308,S308_cluster2,3
308,S308_cluster20,2
308,S308_cluster21,2
308,S308_cluster22,3
308,S308_cluster23,3
308,S308_cluster24,3
308,S308_cluster25,3
308,S308_cluster26,2
308,S308_cluster27,10
308,S308_cluster28,2
308,S308_cluster29,3
308,S308_cluster3,3
308,S308_cluster30,2
308,S308_cluster31,2
308,S308_cluster32,2
308,S308_cluster33,3
308,S308_cluster34,2
308,S308_cluster35,2
308,S308_cluster36,3
308,S308_cluster37,2
308,S308_cluster38,2
308,S308_cluster39,2
308,S308_cluster4,39
308,S308_cluster40,2
308,S308_cluster41,2
308,S308_cluster42,2
308,S308_cluster43,2
308,S308_cluster44,2
308,S308_cluster45,2
308,S308_cluster46,2
308,S308_cluster47,2
308,S308_cluster48,6
308,S308_cluster49,2
308,S308_cluster5,3
308,S308_cluster50,3
308,S308_cluster51,7
308,S308_cluster52,7
308,S308_cluster53,2
308,S308_cluster54,3
308,S308_cluster55,2
308,S308_cluster56,2
308,S308_cluster57,2
308,S308_cluster58,2
308,S308_cluster59,3
308,S308_cluster6,5
308,S308_cluster60,5
308,S308_cluster61,2
308,S308_cluster62,2
308,S308_cluster63,3
308,S308_cluster64,2
308,S308_cluster65,3
308,S308_cluster66,2
308,S308_cluster67,2
308,S308_cluster68,2
308,S308_cluster7,2
308,S308_cluster8,2
308,S308_cluster9,2
308,noise,555
309,S309_cluster0,194
309,S309_cluster1,4
309,S309_cluster10,2
309,S309_cluster11,2
309,S309_cluster12,47
309,S309_cluster13,2
309,S309_cluster14,3
309,S309_cluster15,2
309,S309_cluster16,6
309,S309_cluster17,2
309,S309_cluster18,2
309,S309_cluster19,2
309,S309_cluster2,2
309,S309_cluster20,12
309,S309_cluster21,2
309,S309_cluster22,2
309,S309_cluster23,10
309,S309_cluster24,5
309,S309_cluster25,2
309,S309_cluster26,2
309,S309_cluster27,2
309,S309_cluster28,3
309,S309_cluster29,3
309,S309_cluster3,2
309,S309_cluster30,2
309,S309_cluster31,2
309,S309_cluster32,2
309,S309_cluster33,2
309,S309_cluster34,2
309,S309_cluster35,3
309,S309_cluster36,2
309,S309_cluster37,4
309,S309_cluster38,2
309,S309_cluster39,3
309,S309_cluster4,6
309,S309_cluster40,2
309,S309_cluster41,3
309,S309_cluster42,2
309,S309_cluster43,2
309,S309_cluster44,2
309,S309_cluster45,3
309,S309_cluster46,4
309,S309_cluster47,5
309,S309_cluster48,4
309,S309_cluster49,2
309,S309_cluster5,6
309,S309_cluster50,4
309,S309_cluster51,2
309,S309_cluster52,9
309,S309_cluster53,5
309,S309_cluster54,2
309,S309_cluster55,2
309,S309_cluster56,2
309,S309_cluster57,3
309,S309_cluster58,2
309,S309_cluster59,2
309,S309_cluster6,13
309,S309_cluster60,6
309,S309_cluster61,2
309,S309_cluster62,3
309,S309_cluster63,2
309,S309_cluster64,2
309,S309_cluster65,2
309,S309_cluster66,2
309,S309_cluster7,2
309,S309_cluster8,2
309,S309_cluster9,3
309,noise,548
310,S310_cluster0,2
310,S310_cluster1,279
310,S310_cluster10,2
310,S310_cluster11,2
310,S310_cluster12,2
310,S310_cluster13,2
310,S310_cluster14,4
310,S310_cluster15,3
310,S310_cluster16,2
310,S310_cluster17,3
310,S310_cluster18,6
310,S310_cluster19,12
310,S310_cluster2,2
310,S310_cluster20,2
310,S310_cluster21,3
310,S310_cluster22,2
310,S310_cluster23,2
310,S310_cluster24,2
310,S310_cluster25,2
310,S310_cluster26,2
310,S310_cluster27,2
310,S310_cluster28,4
310,S310_cluster29,3
310,S310_cluster3,9
310,S310_cluster30,2
310,S310_cluster31,2
310,S310_cluster32,2
310,S310_cluster33,2
310,S310_cluster34,2
310,S310_cluster35,2
310,S310_cluster36,2
310,S310_cluster37,2
310,S310_cluster38,2
310,S310_cluster39,2
310,S310_cluster4,8
310,S310_cluster40,2
310,S310_cluster41,2
310,S310_cluster42,4
310,S310_cluster43,2
310,S310_cluster44,2
310,S310_cluster45,2
310,S310_cluster46,12
310,S310_cluster47,7
310,S310_cluster48,2
310,S310_cluster49,2
310,S310_cluster5,2
310,S310_cluster50,2
310,S310_cluster51,2
310,S310_cluster52,3
310,S310_cluster53,4
310,S310_cluster54,3
310,S310_cluster55,4
310,S310_cluster56,2
310,S310_cluster57,8
310,S310_cluster58,2
310,S310_cluster59,2
310,S310_cluster6,7
310,S310_cluster60,2
310,S310_cluster61,6
310,S310_cluster62,4
310,S310_cluster63,2
310,S310_cluster64,2
310,S310_cluster65,2
310,S310_cluster66,4
310,S310_cluster67,3
310,S310_cluster68,2
310,S310_cluster69,2
310,S310_cluster7,35
310,S310_cluster70,2
310,S310_cluster71,2
310,S310_cluster8,2
310,S310_cluster9,5
310,noise,465
311,S311_cluster0,259
311,S311_cluster1,7
311,S311_cluster10,9
311,S311_cluster11,2
311,S311_cluster12,2
311,S311_cluster13,2
311,S311_cluster14,2
311,S311_cluster15,2
311,S311_cluster16,7
311,S311_cluster17,6
311,S311_cluster18,2
311,S311_cluster19,10
311,S311_cluster2,2
311,S311_cluster20,2
311,S311_cluster21,3
311,S311_cluster22,2
311,S311_cluster23,2
311,S311_cluster24,2
311,S311_cluster25,4
311,S311_cluster26,2
311,S311_cluster27,2
311,S311_cluster28,2
311,S311_cluster29,4
311,S311_cluster3,3
311,S311_cluster30,3
311,S311_cluster31,2
311,S311_cluster32,2
311,S311_cluster33,3
311,S311_cluster34,2
311,S311_cluster35,2
311,S311_cluster36,2
311,S311_cluster37,2
311,S311_cluster38,2
311,S311_cluster39,2
311,S311_cluster4,3
311,S311_cluster40,2
311,S311_cluster41,2
311,S311_cluster42,2
311,S311_cluster43,3
311,S311_cluster44,2
311,S311_cluster45,2
311,S311_cluster46,2
311,S311_cluster47,4
311,S311_cluster48,2
311,S311_cluster49,2
311,S311_cluster5,2
311,S311_cluster6,2
311,S311_cluster7,53
311,S311_cluster8,6
311,S311_cluster9,2
311,noise,547
312,S312_cluster0,189
312,S312_cluster1,9
312,S312_cluster10,4
312,S312_cluster11,2
312,S312_cluster12,2
312,S312_cluster13,2
312,S312_cluster14,2
312,S312_cluster15,2
312,S312_cluster16,3
312,S312_cluster17,3
312,S312_cluster18,2
312,S312_cluster19,2
312,S312_cluster2,39
312,S312_cluster20,13
312,S312_cluster21,3
312,S312_cluster22,6
312,S312_cluster23,3
312,S312_cluster24,12
312,S312_cluster25,2
312,S312_cluster26,3
312,S312_cluster27,2
312,S312_cluster28,7
312,S312_cluster29,9
312,S312_cluster3,21
312,S312_cluster30,10
312,S312_cluster31,4
312,S312_cluster32,6
312,S312_cluster33,2
312,S312_cluster34,2
312,S312_cluster35,2
312,S312_cluster36,3
312,S312_cluster37,6
312,S312_cluster38,6
312,S312_cluster39,2
312,S312_cluster4,4
312,S312_cluster40,3
312,S312_cluster41,2
312,S312_cluster42,2
312,S312_cluster43,2
312,S312_cluster44,2
312,S312_cluster45,2
312,S312_cluster46,2
312,S312_cluster47,3
312,S312_cluster48,2
312,S312_cluster49,2
312,S312_cluster5,3
312,S312_cluster50,2
312,S312_cluster51,2
312,S312_cluster52,2
312,S312_cluster53,3
312,S312_cluster54,4
312,S312_cluster55,4
312,S312_cluster56,2
312,S312_cluster57,2
312,S312_cluster58,2
312,S312_cluster59,2
312,S312_cluster6,3
312,S312_cluster60,2
312,S312_cluster61,5
312,S312_cluster62,2
312,S312_cluster63,2
312,S312_cluster64,2
312,S312_cluster65,3
312,S312_cluster66,2
312,S312_cluster67,2
312,S312_cluster7,9
312,S312_cluster8,2
312,S312_cluster9,2
312,noise,525
313,S313_cluster0,6
313,S313_cluster1,5
313,S313_cluster10,2
313,S313_cluster11,3
313,S313_cluster12,5
313,S313_cluster13,3
313,S313_cluster14,2
313,S313_cluster15,2
313,S313_cluster16,3
313,S313_cluster17,58
313,S313_cluster18,2
313,S313_cluster19,4
313,S313_cluster2,9
313,S313_cluster20,4
313,S313_cluster21,100
313,S313_cluster22,2
313,S313_cluster23,4
313,S313_cluster24,2
313,S313_cluster25,2
313,S313_cluster26,2
313,S313_cluster27,3
313,S313_cluster28,12
313,S313_cluster29,2
313,S313_cluster3,86
313,S313_cluster30,2
313,S313_cluster31,2
313,S313_cluster32,3
313,S313_cluster33,2
313,S313_cluster34,2
313,S313_cluster35,2
313,S313_cluster36,3
313,S313_cluster37,4
313,S313_cluster38,3
313,S313_cluster39,11
313,S313_cluster4,4
313,S313_cluster40,9
313,S313_cluster41,2
313,S313_cluster42,2
313,S313_cluster43,2
313,S313_cluster44,3
313,S313_cluster45,3
313,S313_cluster46,2
313,S313_cluster47,2
313,S313_cluster48,2
313,S313_cluster49,5
313,S313_cluster5,2
313,S313_cluster50,3
313,S313_cluster51,2
313,S313_cluster52,2
313,S313_cluster53,2
313,S313_cluster54,2
313,S313_cluster55,3
313,S313_cluster56,3
313,S313_cluster57,2
313,S313_cluster58,4
313,S313_cluster59,2
313,S313_cluster6,4
313,S313_cluster60,2
313,S313_cluster61,6
313,S313_cluster62,2
313,S313_cluster63,2
313,S313_cluster64,2
313,S313_cluster65,2
313,S313_cluster66,2
313,S313_cluster67,2
313,S313_cluster68,2
313,S313_cluster69,2
313,S313_cluster7,2
313,S313_cluster70,4
313,S313_cluster71,2
313,S313_cluster72,2
313,S313_cluster73,2
313,S313_cluster8,2
313,S313_cluster9,2
313,noise,536
314,S314_cluster0,254
314,S314_cluster1,10
314,S314_cluster10,4
314,S314_cluster11,3
314,S314_cluster12,2
314,S314_cluster13,2
314,S314_cluster14,2
314,S314_cluster15,2
314,S314_cluster16,3
314,S314_cluster17,2
314,S314_cluster18,3
314,S314_cluster19,4
314,S314_cluster2,3
314,S314_cluster20,7
314,S314_cluster21,2
314,S314_cluster22,2
314,S314_cluster23,4
314,S314_cluster24,3
314,S314_cluster25,2
314,S314_cluster26,5
314,S314_cluster27,2
314,S314_cluster28,2
314,S314_cluster29,2
314,S314_cluster3,10
314,S314_cluster30,3
314,S314_cluster31,3
314,S314_cluster32,2
314,S314_cluster33,2
314,S314_cluster34,4
314,S314_cluster35,2
314,S314_cluster36,2
314,S314_cluster37,4
314,S314_cluster38,2
314,S314_cluster39,3
314,S314_cluster4,8
314,S314_cluster40,2
314,S314_cluster41,3
314,S314_cluster42,2
314,S314_cluster43,2
314,S314_cluster44,3
314,S314_cluster45,2
314,S314_cluster46,2
314,S314_cluster47,3
314,S314_cluster48,2
314,S314_cluster49,2
314,S314_cluster5,2
314,S314_cluster50,2
314,S314_cluster51,2
314,S314_cluster52,3
314,S314_cluster53,2
314,S314_cluster54,2
314,S314_cluster55,2
314,S314_cluster56,2
314,S314_cluster57,2
314,S314_cluster58,16
314,S314_cluster59,2
314,S314_cluster6,3
314,S314_cluster60,2
314,S314_cluster61,2
314,S314_cluster62,2
314,S314_cluster63,4
314,S314_cluster64,2
314,S314_cluster65,2
314,S314_cluster66,2
314,S314_cluster7,3
314,S314_cluster8,19
314,S314_cluster9,7
314,noise,522
315,S315_cluster0,207
315,S315_cluster1,2
315,S315_cluster10,2
315,S315_cluster11,3
315,S315_cluster12,2
315,S315_cluster13,2
315,S315_cluster14,2
315,S315_cluster15,2
315,S315_cluster16,33
315,S315_cluster17,4
315,S315_cluster18,2
315,S315_cluster19,11
315,S315_cluster2,2
315,S315_cluster20,2
315,S315_cluster21,2
315,S315_cluster22,2
315,S315_cluster23,2
315,S315_cluster24,2
315,S315_cluster25,3
315,S315_cluster26,2
315,S315_cluster27,2
315,S315_cluster28,2
315,S315_cluster29,3
315,S315_cluster3,11
315,S315_cluster30,4
315,S315_cluster31,2
315,S315_cluster32,3
315,S315_cluster33,3
315,S315_cluster34,9
315,S315_cluster35,2
315,S315_cluster36,3
315,S315_cluster37,6
315,S315_cluster38,2
315,S315_cluster39,2
315,S315_cluster4,2
315,S315_cluster40,3
315,S315_cluster41,2
315,S315_cluster42,2
315,S315_cluster43,2
315,S315_cluster44,5
315,S315_cluster45,2
315,S315_cluster46,2
315,S315_cluster47,2
315,S315_cluster48,3
315,S315_cluster49,2
315,S315_cluster5,2
315,S315_cluster50,10
315,S315_cluster51,4
315,S315_cluster52,2
315,S315_cluster53,2
315,S315_cluster54,4
315,S315_cluster55,3
315,S315_cluster56,3
315,S315_cluster57,2
315,S315_cluster58,2
315,S315_cluster59,2
315,S315_cluster6,6
315,S315_cluster60,2
315,S315_cluster61,2
315,S315_cluster62,2
315,S315_cluster63,4
315,S315_cluster64,2
315,S315_cluster65,2
315,S315_cluster66,2
315,S315_cluster7,3
315,S315_cluster8,46
315,S315_cluster9,19
315,noise,504
316,S316_cluster0,71
316,S316_cluster1,142
316,S316_cluster10,4
316,S316_cluster11,6
316,S316_cluster12,2
316,S316_cluster13,3
316,S316_cluster14,3
316,S316_cluster15,2
316,S316_cluster16,2
316,S316_cluster17,2
316,S316_cluster18,4
316,S316_cluster19,2
316,S316_cluster2,26
316,S316_cluster20,2
316,S316_cluster21,2
316,S316_cluster22,3
316,S316_cluster23,2
316,S316_cluster24,2
316,S316_cluster25,4
316,S316_cluster26,7
316,S316_cluster27,2
316,S316_cluster28,2
316,S316_cluster29,4
316,S316_cluster3,2
316,S316_cluster30,2
316,S316_cluster31,6
316,S316_cluster32,5
316,S316_cluster33,2
316,S316_cluster34,2
316,S316_cluster35,5
316,S316_cluster36,2
316,S316_cluster37,2
316,S316_cluster38,6
316,S316_cluster39,3
316,S316_cluster4,3
316,S316_cluster40,2
316,S316_cluster41,2
316,S316_cluster42,2
316,S316_cluster43,7
316,S316_cluster44,2
316,S316_cluster45,2
316,S316_cluster46,2
316,S316_cluster47,2
316,S316_cluster48,2
316,S316_cluster49,2
316,S316_cluster5,2
316,S316_cluster50,2
316,S316_cluster51,2
316,S316_cluster52,2
316,S316_cluster53,4
316,S316_cluster54,4
316,S316_cluster55,2
316,S316_cluster56,2
316,S316_cluster57,2
316,S316_cluster58,2
316,S316_cluster59,2
316,S316_cluster6,7
316,S316_cluster60,2
316,S316_cluster61,3
316,S316_cluster62,3
316,S316_cluster63,2
316,S316_cluster64,5
316,S316_cluster65,7
316,S316_cluster66,3
316,S316_cluster67,3
316,S316_cluster68,4
316,S316_cluster69,2
316,S316_cluster7,2
316,S316_cluster70,4
316,S316_cluster71,3
316,S316_cluster72,5
316,S316_cluster73,4
316,S316_cluster74,2
316,S316_cluster8,2
316,S316_cluster9,10
316,noise,537
317,S317_cluster0,2
317,S317_cluster1,3
317,S317_cluster10,166
317,S317_cluster11,2
317,S317_cluster12,2
317,S317_cluster13,2
317,S317_cluster14,3
317,S317_cluster15,14
317,S317_cluster16,4
317,S317_cluster17,3
317,S317_cluster18,2
317,S317_cluster19,12
317,S317_cluster2,3
317,S317_cluster20,8
317,S317_cluster21,3
317,S317_cluster22,3
317,S317_cluster23,2
317,S317_cluster24,2
317,S317_cluster25,2
317,S317_cluster26,2
317,S317_cluster27,2
317,S317_cluster28,2
317,S317_cluster29,2
317,S317_cluster3,2
317,S317_cluster30,3
317,S317_cluster31,2
317,S317_cluster32,2
317,S317_cluster33,11
317,S317_cluster34,6
317,S317_cluster35,2
317,S317_cluster36,3
317,S317_cluster37,4
317,S317_cluster38,2
317,S317_cluster39,2
317,S317_cluster4,3
317,S317_cluster40,2
317,S317_cluster41,2
317,S317_cluster42,4
317,S317_cluster43,6
317,S317_cluster44,2
317,S317_cluster45,2
317,S317_cluster46,2
317,S317_cluster47,3
317,S317_cluster48,2
317,S317_cluster49,5
317,S317_cluster5,2
317,S317_cluster50,26
317,S317_cluster51,2
317,S317_cluster52,11
317,S317_cluster53,2
317,S317_cluster54,2
317,S317_cluster55,2
317,S317_cluster56,2
317,S317_cluster57,2
317,S317_cluster58,2
317,S317_cluster59,2
317,S317_cluster6,2
317,S317_cluster60,2
317,S317_cluster61,2
317,S317_cluster62,2
317,S317_cluster63,2
317,S317_cluster64,2
317,S317_cluster65,4
317,S317_cluster66,2
317,S317_cluster67,3
317,S317_cluster68,3
317,S317_cluster69,2
317,S317_cluster7,2
317,S317_cluster70,4
317,S317_cluster71,2
317,S317_cluster72,2
317,S317_cluster73,2
317,S317_cluster74,2
317,S317_cluster75,2
317,S317_cluster76,2
317,S317_cluster77,2
317,S317_cluster78,2
317,S317_cluster79,2
317,S317_cluster8,10
317,S317_cluster80,2
317,S317_cluster81,2
317,S317_cluster82,5
317,S317_cluster83,2
317,S317_cluster84,2
317,S317_cluster85,2
317,S317_cluster86,2
317,S317_cluster87,2
317,S317_cluster88,4
317,S317_cluster89,2
317,S317_cluster9,4
317,noise,538
318,S318_cluster0,179
318,S318_cluster1,39
318,S318_cluster10,2
318,S318_cluster11,12
318,S318_cluster12,2
318,S318_cluster13,12
318,S318_cluster14,3
318,S318_cluster15,9
318,S318_cluster16,8
318,S318_cluster17,2
318,S318_cluster18,8
318,S318_cluster19,3
318,S318_cluster2,14
318,S318_cluster20,2
318,S318_cluster21,2
318,S318_cluster22,2
318,S318_cluster23,2
318,S318_cluster24,2
318,S318_cluster25,4
318,S318_cluster26,2
318,S318_cluster27,2
318,S318_cluster28,2
318,S318_cluster29,2
318,S318_cluster3,2
318,S318_cluster30,7
318,S318_cluster31,2
318,S318_cluster32,6
318,S318_cluster33,4
318,S318_cluster34,2
318,S318_cluster35,2
318,S318_cluster36,3
318,S318_cluster37,2
318,S318_cluster38,2
318,S318_cluster39,2
318,S318_cluster4,2
318,S318_cluster40,2
318,S318_cluster41,3
318,S318_cluster42,2
318,S318_cluster43,2
318,S318_cluster44,2
318,S318_cluster45,2
318,S318_cluster46,2
318,S318_cluster47,2
318,S318_cluster48,2
318,S318_cluster49,3
318,S318_cluster5,2
318,S318_cluster50,3
318,S318_cluster51,4
318,S318_cluster52,3
318,S318_cluster6,2
318,S318_cluster7,2
318,S318_cluster8,4
318,S318_cluster9,4
318,noise,603
319,S319_cluster0,270
319,S319_cluster1,3
319,S319_cluster10,3
319,S319_cluster11,3
319,S319_cluster12,3
319,S319_cluster13,2
319,S319_cluster14,2
319,S319_cluster15,2
319,S319_cluster16,2
319,S319_cluster17,3
319,S319_cluster18,4
319,S319_cluster19,7
319,S319_cluster2,3
319,S319_cluster20,2
319,S319_cluster21,3
319,S319_cluster22,2
319,S319_cluster23,4
319,S319_cluster24,2
319,S319_cluster25,2
319,S319_cluster26,3
319,S319_cluster27,2
319,S319_cluster28,2
319,S319_cluster29,2
319,S319_cluster3,6
319,S319_cluster30,3
319,S319_cluster31,2
319,S319_cluster32,2
319,S319_cluster33,3
319,S319_cluster34,2
319,S319_cluster35,3
319,S319_cluster36,2
319,S319_cluster37,2
319,S319_cluster38,5
319,S319_cluster39,2
319,S319_cluster4,4
319,S319_cluster40,2
319,S319_cluster41,2
319,S319_cluster42,2
319,S319_cluster43,4
319,S319_cluster44,2
319,S319_cluster45,2
319,S319_cluster46,3
319,S319_cluster47,4
319,S319_cluster48,2
319,S319_cluster49,2
319,S319_cluster5,2
319,S319_cluster50,3
319,S319_cluster51,2
319,S319_cluster52,2
319,S319_cluster53,4
319,S319_cluster54,2
319,S319_cluster55,2
319,S319_cluster56,3
319,S319_cluster57,2
319,S319_cluster58,7
319,S319_cluster59,2
319,S319_cluster6,3
319,S319_cluster60,2
319,S319_cluster61,3
319,S319_cluster62,2
319,S319_cluster7,8
319,S319_cluster8,3
319,S319_cluster9,2
319,noise,554
320,S320_cluster0,223
320,S320_cluster1,5
320,S320_cluster10,2
320,S320_cluster11,2
320,S320_cluster12,2
320,S320_cluster13,6
